topic_id,topic_title,topic_url,forum_name,actual_start_date,actual_year,date_confidence,character
54695224,Mai viste così tante stelle tutte insieme..,https://fengardgiocate.forumcommunity.net/?t=54695224,ANDALOTH,2006-01-26,2006,high,merlinho
6059638,Notte di baruffe,https://fengardgiocate.forumcommunity.net/?t=6059638,ANDALOTH,2006-01-26,2006,high,Cathein
6059638,Notte di baruffe,https://fengardgiocate.forumcommunity.net/?t=6059638,ANDALOTH,2006-01-26,2006,high,Ellendal
6059638,Notte di baruffe,https://fengardgiocate.forumcommunity.net/?t=6059638,ANDALOTH,2006-01-26,2006,high,merlinho
54695254,Sarà come ai vecchi tempi vero Martinho?,https://fengardgiocate.forumcommunity.net/?t=54695254,ANDALOTH,2006-01-27,2006,high,Cathein
54695254,Sarà come ai vecchi tempi vero Martinho?,https://fengardgiocate.forumcommunity.net/?t=54695254,ANDALOTH,2006-01-27,2006,high,merlinho
50859239,Mentre fuori nevica ..,https://fengardgiocate.forumcommunity.net/?t=50859239,ANDALOTH,2006-01-28,2006,high,Cathein
50859239,Mentre fuori nevica ..,https://fengardgiocate.forumcommunity.net/?t=50859239,ANDALOTH,2006-01-28,2006,high,Dibbe
50859239,Mentre fuori nevica ..,https://fengardgiocate.forumcommunity.net/?t=50859239,ANDALOTH,2006-01-28,2006,high,merlinho
local:2006:ohara_flinny_bosco_sacro:5853cbda02a0b4,"Ohara, Flinny bosco sacro",sources/2006_ohara_flinny_bosco_sacro_5853cbda02a0b4.html,Archivio locale,2006-01-30,2006,high,Flinny
local:2006:ohara_flinny_bosco_sacro:5853cbda02a0b4,"Ohara, Flinny bosco sacro",sources/2006_ohara_flinny_bosco_sacro_5853cbda02a0b4.html,Archivio locale,2006-01-30,2006,high,Hamild
local:2006:ohara_flinny_bosco_sacro:5853cbda02a0b4,"Ohara, Flinny bosco sacro",sources/2006_ohara_flinny_bosco_sacro_5853cbda02a0b4.html,Archivio locale,2006-01-30,2006,high,Ohara
local:2006:ohara_flinny_bosco_sacro:5853cbda02a0b4,"Ohara, Flinny bosco sacro",sources/2006_ohara_flinny_bosco_sacro_5853cbda02a0b4.html,Archivio locale,2006-01-30,2006,high,Vahn
54695276,La cerca con “sorpresa”,https://fengardgiocate.forumcommunity.net/?t=54695276,ANDALOTH,2006-02-07,2006,high,Cathein
54695276,La cerca con “sorpresa”,https://fengardgiocate.forumcommunity.net/?t=54695276,ANDALOTH,2006-02-07,2006,high,merlinho
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Arioch
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Artax
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Cornelius
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Enrick
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Nyden
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Quetzacoatl
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Rhyannor
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Sikorax
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Vintze
15190871,In questa Guerra non esistono patti.,https://fengardgiocate.forumcommunity.net/?t=15190871,NECROMUNDA,2006-02-08,2006,high,Zanner
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Adon
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,alucard
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Anarion
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Artax
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Bauster
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Bortek
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Christof
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Desdemona
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Dominique
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Elwe
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Enrick
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Gwayne
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Ishin
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Jagor
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Keleldur
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Kelen
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Kiol
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,knives
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Liji
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Mandon
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Nicodemus
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Nyden
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Rejan
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Renar
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Sikorax
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Sin
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Volrath
6270319,La battaglia delle mura,https://fengardgiocate.forumcommunity.net/?t=6270319,Giocate Storiche...e... di altri Tempi (commenti),2006-02-10,2006,high,Zanner
54695316,Ritorno di Alvit “Midhriel”,https://fengardgiocate.forumcommunity.net/?t=54695316,ANDALOTH,2006-02-13,2006,high,Cathein
54695316,Ritorno di Alvit “Midhriel”,https://fengardgiocate.forumcommunity.net/?t=54695316,ANDALOTH,2006-02-13,2006,high,Kahzar
54695316,Ritorno di Alvit “Midhriel”,https://fengardgiocate.forumcommunity.net/?t=54695316,ANDALOTH,2006-02-13,2006,high,merlinho
55030931,Presenze Albine al Bosco Sacro..,https://fengardgiocate.forumcommunity.net/?t=55030931,GHILEAS,2006-03-05,2006,high,Anthony
55030931,Presenze Albine al Bosco Sacro..,https://fengardgiocate.forumcommunity.net/?t=55030931,GHILEAS,2006-03-05,2006,high,Melisandre
55030931,Presenze Albine al Bosco Sacro..,https://fengardgiocate.forumcommunity.net/?t=55030931,GHILEAS,2006-03-05,2006,high,Vahn
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Asgard
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Gaart
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Han
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Lugan
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Riana
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Silvereth
54695359,"Io Han stasera vi annuncio la nascita del Clan del Lupo Grigio, o Branco se preferite..",https://fengardgiocate.forumcommunity.net/?t=54695359,ANDALOTH,2006-03-07,2006,high,Ylerei
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Asgard
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Gaart
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Han
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Lugan
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Riana
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Silvereth
6046736,La nascita del Branco,https://fengardgiocate.forumcommunity.net/?t=6046736,Giocate Storiche...e... di altri Tempi (commenti),2006-03-07,2006,high,Ylerei
local:2006:field_ritrovo_spiaggia:287319385933b0,Field ritrovo spiaggia,sources/2006_field_ritrovo_spiaggia_287319385933b0.html,Archivio locale,2006-03-08,2006,high,Field
local:2006:field_ritrovo_spiaggia:287319385933b0,Field ritrovo spiaggia,sources/2006_field_ritrovo_spiaggia_287319385933b0.html,Archivio locale,2006-03-08,2006,high,Nicole
local:2006:field_ritrovo_spiaggia:287319385933b0,Field ritrovo spiaggia,sources/2006_field_ritrovo_spiaggia_287319385933b0.html,Archivio locale,2006-03-08,2006,high,Vahn
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Adhanedhel
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Aleleres
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Alisa
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Ambry
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Aouda
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Ariel
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Arthas
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Arwin
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Deving
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Emelaine
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Ervine
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Galadriell
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Ifrid
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Jose
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Kenny
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Lalique
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Lizelin
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Meggot
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Mellin
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,merlinho
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Nefibi
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Oberon
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Pretorius
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Pygus
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Raniero
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Samus
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Thorin
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Velgarn
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Yuman
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Zavalon
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Zel
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Zikkro
56553425,Pomeriggio in taverna..,https://fengardgiocate.forumcommunity.net/?t=56553425,FENGARD,2006-03-09,2006,high,Zingrid
